iteration,windtexter,application,total_cost,probability_type,probability_cost
139,Full,commercial,3.04,interception_cost,28.0
139,Baseline,millitary,64.8,interception_cost,12.0
139,Partial,millitary,105.6,interception_cost,52.8
140,Baseline,private,42.75,interception_cost,0.75
140,Baseline,commercial,90.0,interception_cost,6.0
140,Partial,millitary,55.47,interception_cost,2.67
141,Full,private,42.67,interception_cost,0.22
141,Full,commercial,3.21,interception_cost,0.57
141,Baseline,government,79.2,interception_cost,39.6
141,Baseline,millitary,420.0,interception_cost,12.0
141,Partial,millitary,220.8,interception_cost,52.8
141,Full,millitary,220.8,interception_cost,0.89
142,Partial,private,13.95,interception_cost,0.75
142,Full,private,13.95,interception_cost,4.4
142,Full,commercial,3.04,interception_cost,0.57
142,Partial,millitary,220.8,interception_cost,168.0
143,Baseline,private,16.2,interception_cost,3.0
143,Full,private,1.5,interception_cost,0.29
143,Baseline,commercial,90.0,interception_cost,6.0
143,Full,government,4.25,interception_cost,0.67
144,Full,private,1.53,interception_cost,14.0
144,Partial,government,79.2,interception_cost,39.6
144,Partial,millitary,105.6,interception_cost,52.8
145,Baseline,government,42.17,interception_cost,2.57
145,Partial,government,128.25,interception_cost,2.25
145,Baseline,millitary,916.8,interception_cost,52.8
146,Baseline,private,84.0,interception_cost,42.0
146,Full,private,14.06,interception_cost,4.4
146,Partial,commercial,27.73,interception_cost,1.33
146,Baseline,government,308.0,interception_cost,2.0
146,Baseline,millitary,64.8,interception_cost,12.0
146,Partial,millitary,64.8,interception_cost,12.0
146,Full,millitary,64.8,interception_cost,1.14
147,Full,commercial,28.11,interception_cost,2.0
147,Partial,government,79.2,interception_cost,39.6
148,Baseline,private,16.2,interception_cost,3.0
148,Partial,private,42.86,interception_cost,0.86
148,Full,private,42.86,interception_cost,0.22
148,Baseline,commercial,32.4,interception_cost,6.0
148,Partial,commercial,52.8,interception_cost,26.4
149,Partial,private,14.06,interception_cost,0.86
149,Baseline,government,41.85,interception_cost,2.25
149,Full,government,4.57,interception_cost,0.75
149,Baseline,millitary,64.8,interception_cost,12.0
149,Full,millitary,6.86,interception_cost,1.14
150,Baseline,private,144.0,interception_cost,42.0
150,Full,private,1.61,interception_cost,0.22
150,Baseline,commercial,408.0,interception_cost,204.0
150,Partial,commercial,28.11,interception_cost,1.71
150,Full,commercial,28.11,interception_cost,0.57
150,Baseline,government,128.25,interception_cost,2.25
150,Partial,government,42.17,interception_cost,2.57
150,Baseline,millitary,220.8,interception_cost,52.8
151,Baseline,private,115.2,interception_cost,13.2
151,Full,private,3.67,interception_cost,0.29
151,Baseline,government,345.6,interception_cost,39.6
151,Full,government,11.57,interception_cost,0.75
151,Partial,millitary,105.6,interception_cost,52.8
151,Full,millitary,105.6,interception_cost,0.89
152,Baseline,private,55.2,interception_cost,13.2
152,Full,private,1.53,interception_cost,0.22
152,Baseline,commercial,27.9,interception_cost,1.5
152,Full,commercial,3.21,interception_cost,0.57
152,Baseline,government,165.6,interception_cost,126.0
152,Baseline,millitary,64.8,interception_cost,12.0
152,Full,millitary,6.0,interception_cost,0.89
153,Full,private,1.61,interception_cost,0.22
153,Baseline,millitary,460.8,interception_cost,52.8
153,Partial,millitary,170.67,interception_cost,2.67
153,Full,millitary,170.67,interception_cost,1.14
154,Baseline,commercial,110.4,interception_cost,84.0
154,Partial,commercial,85.71,interception_cost,1.71
154,Partial,government,128.57,interception_cost,2.57
154,Baseline,millitary,170.67,interception_cost,2.67
154,Partial,millitary,64.8,interception_cost,12.0
156,Partial,private,13.87,interception_cost,0.67
156,Full,private,13.87,interception_cost,4.4
156,Baseline,commercial,27.9,interception_cost,1.5
156,Full,commercial,7.71,interception_cost,0.57
156,Baseline,government,42.17,interception_cost,2.57
156,Baseline,millitary,55.47,interception_cost,2.67
156,Full,millitary,171.43,interception_cost,4.0
157,Partial,private,55.2,interception_cost,42.0
157,Full,commercial,7.33,interception_cost,0.57
157,Baseline,government,308.57,interception_cost,2.57
158,Baseline,private,13.87,interception_cost,0.67
158,Partial,private,14.06,interception_cost,0.86
158,Partial,commercial,85.71,interception_cost,1.71
158,Baseline,government,79.2,interception_cost,39.6
158,Full,millitary,6.86,interception_cost,17.6
159,Baseline,government,165.6,interception_cost,39.6
159,Partial,government,41.85,interception_cost,2.25
159,Full,government,41.85,interception_cost,13.2
160,Baseline,private,102.86,interception_cost,0.86
160,Partial,government,128.57,interception_cost,2.57
160,Baseline,millitary,56.23,interception_cost,3.43
161,Baseline,private,84.0,interception_cost,42.0
161,Full,private,1.34,interception_cost,0.22
161,Baseline,commercial,27.73,interception_cost,1.33
161,Full,commercial,2.83,interception_cost,0.44
161,Baseline,government,252.0,interception_cost,126.0
162,Baseline,commercial,210.0,interception_cost,6.0
162,Partial,commercial,85.5,interception_cost,1.5
162,Full,commercial,85.5,interception_cost,0.44
162,Full,government,4.0,interception_cost,0.75
162,Partial,millitary,171.43,interception_cost,3.43
162,Full,millitary,171.43,interception_cost,1.14
163,Partial,commercial,28.11,interception_cost,1.71
164,Full,private,14.06,interception_cost,1.0
164,Partial,government,42.17,interception_cost,2.57
165,Full,private,1.72,interception_cost,4.4
165,Baseline,government,128.25,interception_cost,2.25
165,Partial,government,165.6,interception_cost,39.6
165,Baseline,millitary,410.67,interception_cost,2.67
166,Baseline,government,135.0,interception_cost,9.0
166,Partial,government,79.2,interception_cost,39.6
167,Partial,private,55.2,interception_cost,42.0
167,Full,private,55.2,interception_cost,4.4
167,Full,commercial,3.0,interception_cost,0.57
167,Full,millitary,6.1,interception_cost,1.0
168,Baseline,private,115.2,interception_cost,102.0
168,Partial,commercial,85.71,interception_cost,1.71
168,Partial,government,165.6,interception_cost,39.6
168,Full,government,165.6,interception_cost,0.67
168,Partial,millitary,171.43,interception_cost,3.43
169,Partial,private,55.2,interception_cost,42.0
169,Baseline,commercial,288.0,interception_cost,84.0
169,Partial,government,128.57,interception_cost,2.57
169,Baseline,millitary,55.47,interception_cost,2.67
170,Baseline,private,14.06,interception_cost,0.86
170,Full,private,1.53,interception_cost,4.4
170,Partial,commercial,28.11,interception_cost,1.71
170,Baseline,government,79.2,interception_cost,39.6
170,Partial,government,42.17,interception_cost,2.57
170,Full,government,42.17,interception_cost,42.0
170,Full,millitary,56.23,interception_cost,17.6
171,Baseline,private,16.2,interception_cost,3.0
171,Partial,private,13.95,interception_cost,0.75
171,Full,private,13.95,interception_cost,0.22
171,Partial,commercial,52.8,interception_cost,26.4
171,Full,commercial,52.8,interception_cost,0.5
171,Partial,government,165.6,interception_cost,39.6
171,Baseline,millitary,180.0,interception_cost,12.0
172,Partial,private,13.87,interception_cost,0.67
172,Partial,commercial,90.0,interception_cost,6.0
172,Full,commercial,90.0,interception_cost,0.57
172,Baseline,government,650.57,interception_cost,2.57
172,Full,government,41.6,interception_cost,0.86
172,Baseline,millitary,170.67,interception_cost,2.67
172,Partial,millitary,171.0,interception_cost,3.0
173,Partial,commercial,85.71,interception_cost,1.71
174,Baseline,government,432.0,interception_cost,126.0
174,Full,government,4.5,interception_cost,3.0
174,Partial,millitary,171.0,interception_cost,3.0
175,Baseline,commercial,516.0,interception_cost,432.0
175,Partial,government,165.6,interception_cost,126.0
175,Partial,millitary,170.67,interception_cost,2.67
176,Baseline,private,105.0,interception_cost,3.0
176,Partial,private,26.4,interception_cost,13.2
176,Baseline,commercial,85.5,interception_cost,1.5
176,Baseline,government,315.0,interception_cost,9.0
176,Baseline,millitary,220.8,interception_cost,52.8
177,Partial,private,55.2,interception_cost,42.0
177,Full,private,55.2,interception_cost,1.0
177,Baseline,commercial,52.8,interception_cost,26.4
177,Partial,commercial,27.73,interception_cost,1.33
177,Full,government,41.6,interception_cost,0.67
177,Partial,millitary,180.0,interception_cost,12.0
177,Full,millitary,180.0,interception_cost,56.0
178,Full,private,3.75,interception_cost,0.29
178,Baseline,commercial,32.4,interception_cost,6.0
178,Partial,commercial,168.0,interception_cost,84.0
178,Full,commercial,168.0,interception_cost,28.0
178,Partial,millitary,180.0,interception_cost,12.0
178,Full,millitary,180.0,interception_cost,1.0
179,Partial,private,42.75,interception_cost,0.75
179,Baseline,commercial,288.0,interception_cost,84.0
179,Partial,commercial,85.71,interception_cost,1.71
179,Full,commercial,85.71,interception_cost,0.44
179,Baseline,government,128.57,interception_cost,2.57
179,Partial,government,252.0,interception_cost,126.0
179,Baseline,millitary,411.0,interception_cost,3.0
179,Partial,millitary,170.67,interception_cost,2.67
180,Baseline,private,102.86,interception_cost,0.86
180,Baseline,government,128.57,interception_cost,2.57
181,Baseline,commercial,433.33,interception_cost,1.33
181,Full,commercial,3.21,interception_cost,28.0
181,Baseline,government,135.0,interception_cost,9.0
181,Full,government,5.14,interception_cost,0.67
182,Baseline,commercial,28.11,interception_cost,1.71
182,Full,government,5.14,interception_cost,42.0
182,Baseline,millitary,180.0,interception_cost,12.0
182,Full,millitary,171.0,interception_cost,1.14
183,Partial,private,42.67,interception_cost,0.67
183,Full,private,42.67,interception_cost,0.29
183,Baseline,millitary,105.6,interception_cost,52.8
183,Partial,millitary,105.6,interception_cost,52.8
184,Baseline,private,55.2,interception_cost,42.0
184,Partial,government,165.6,interception_cost,39.6
184,Baseline,millitary,420.0,interception_cost,12.0
185,Baseline,private,258.0,interception_cost,42.0
185,Partial,commercial,168.0,interception_cost,84.0
185,Baseline,government,41.85,interception_cost,2.25
185,Baseline,millitary,220.8,interception_cost,52.8
185,Partial,millitary,220.8,interception_cost,52.8
186,Baseline,commercial,288.0,interception_cost,84.0
186,Partial,commercial,85.5,interception_cost,1.5
186,Baseline,millitary,411.0,interception_cost,3.0
186,Full,millitary,56.23,interception_cost,56.0
187,Partial,private,26.4,interception_cost,13.2
187,Full,private,26.4,interception_cost,4.4
187,Partial,commercial,52.8,interception_cost,26.4
187,Full,commercial,52.8,interception_cost,28.0
187,Baseline,government,42.17,interception_cost,2.57
187,Full,government,4.57,interception_cost,42.0
187,Full,millitary,6.43,interception_cost,0.89
188,Full,private,1.42,interception_cost,14.0
188,Baseline,commercial,168.0,interception_cost,84.0
188,Full,commercial,7.5,interception_cost,0.57
188,Baseline,millitary,55.8,interception_cost,3.0
189,Baseline,private,42.67,interception_cost,0.67
189,Partial,government,165.6,interception_cost,126.0
189,Full,government,165.6,interception_cost,0.86
189,Baseline,millitary,336.0,interception_cost,168.0
189,Partial,millitary,55.47,interception_cost,2.67
190,Baseline,private,16.2,interception_cost,3.0
190,Full,private,1.53,interception_cost,0.29
190,Baseline,commercial,168.0,interception_cost,84.0
190,Partial,commercial,110.4,interception_cost,84.0
190,Baseline,millitary,460.8,interception_cost,408.0
190,Partial,millitary,105.6,interception_cost,52.8
191,Partial,private,26.4,interception_cost,13.2
191,Baseline,commercial,230.4,interception_cost,26.4
191,Baseline,millitary,64.8,interception_cost,12.0
191,Partial,millitary,336.0,interception_cost,168.0
192,Baseline,commercial,85.71,interception_cost,1.71
192,Partial,commercial,27.9,interception_cost,1.5
192,Partial,government,165.6,interception_cost,126.0
192,Partial,millitary,220.8,interception_cost,168.0
193,Baseline,millitary,105.6,interception_cost,52.8
193,Full,millitary,5.34,interception_cost,1.14
194,Full,private,1.72,interception_cost,0.29
194,Baseline,commercial,230.4,interception_cost,26.4
194,Partial,commercial,27.73,interception_cost,1.33
194,Full,commercial,27.73,interception_cost,0.44
194,Partial,millitary,220.8,interception_cost,52.8
195,Full,private,1.34,interception_cost,14.0
195,Baseline,commercial,210.0,interception_cost,6.0
195,Full,commercial,85.33,interception_cost,0.57
195,Baseline,government,42.17,interception_cost,2.57
195,Baseline,millitary,56.23,interception_cost,3.43
195,Full,millitary,6.43,interception_cost,1.14
196,Baseline,private,42.67,interception_cost,0.67
196,Partial,private,55.2,interception_cost,42.0
196,Full,private,55.2,interception_cost,0.29
196,Baseline,government,48.6,interception_cost,9.0
196,Full,government,41.6,interception_cost,0.86
196,Baseline,millitary,460.8,interception_cost,52.8
196,Partial,millitary,336.0,interception_cost,168.0
197,Baseline,private,55.2,interception_cost,42.0
197,Baseline,commercial,85.71,interception_cost,1.71
197,Full,government,5.14,interception_cost,0.75
197,Partial,millitary,55.8,interception_cost,3.0
198,Baseline,private,258.0,interception_cost,42.0
198,Partial,private,42.86,interception_cost,0.86
198,Partial,commercial,52.8,interception_cost,26.4
198,Partial,millitary,170.67,interception_cost,2.67
199,Baseline,private,26.4,interception_cost,13.2
199,Full,millitary,6.43,interception_cost,1.0
200,Partial,private,84.0,interception_cost,42.0
200,Baseline,commercial,205.71,interception_cost,1.71
200,Full,commercial,27.9,interception_cost,0.5
200,Baseline,millitary,55.47,interception_cost,2.67
201,Baseline,private,229.2,interception_cost,13.2
201,Full,private,1.53,interception_cost,4.4
201,Baseline,government,774.0,interception_cost,648.0
201,Partial,government,165.6,interception_cost,126.0
201,Partial,millitary,56.23,interception_cost,3.43
202,Full,private,42.86,interception_cost,1.0
202,Full,commercial,3.21,interception_cost,0.44
202,Full,government,41.85,interception_cost,0.67
203,Baseline,commercial,433.71,interception_cost,1.71
203,Full,commercial,85.33,interception_cost,0.44
203,Baseline,millitary,220.8,interception_cost,52.8
203,Partial,millitary,55.47,interception_cost,2.67
204,Full,private,42.86,interception_cost,14.0
204,Baseline,government,135.0,interception_cost,9.0
204,Baseline,millitary,55.8,interception_cost,3.0
205,Baseline,private,42.67,interception_cost,0.67
205,Baseline,commercial,85.71,interception_cost,1.71
205,Full,commercial,3.21,interception_cost,0.5
205,Full,government,4.5,interception_cost,42.0
205,Baseline,millitary,64.8,interception_cost,12.0
205,Partial,millitary,56.23,interception_cost,3.43
205,Full,millitary,56.23,interception_cost,1.14
206,Baseline,private,216.75,interception_cost,0.75
206,Partial,private,42.67,interception_cost,0.67
206,Full,private,42.67,interception_cost,1.0
206,Baseline,commercial,85.71,interception_cost,1.71
207,Baseline,private,219.0,interception_cost,3.0
207,Baseline,commercial,110.4,interception_cost,26.4
